file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk,chain,date,baseline
solana_weights.csv,949,0.2,379,0.33,102.907619,0.1690552,0.0,solana,2025-10-15,uniform
solana_weights.csv,949,0.3,379,0.33,91.042586,0.01046304,0.0,solana,2025-10-15,uniform
sui_weights.csv,121,0.0,48,0.2,9.8832,0.2831117,0.0,sui,2025-10-15,uniform
sui_weights.csv,121,0.1,48,0.2,9.291574,0.1989956,0.0,sui,2025-10-15,uniform
sui_weights.csv,121,0.2,48,0.2,8.699948,0.1297944,0.0,sui,2025-10-15,uniform
sui_weights.csv,121,0.3,48,0.2,8.108323,0.0772836,0.0,sui,2025-10-15,uniform
sui_weights.csv,121,0.0,48,0.25,12.2256,0.6781258,0.0,sui,2025-10-15,uniform
sui_weights.csv,121,0.1,48,0.25,11.518742,0.5592659,0.0,sui,2025-10-15,uniform
sui_weights.csv,121,0.2,48,0.25,10.811885,0.4361173,0.0,sui,2025-10-15,uniform
sui_weights.csv,121,0.3,48,0.25,10.105027,0.317805,0.0,sui,2025-10-15,uniform
sui_weights.csv,121,0.0,48,0.3,14.4624,0.946967,0.00295,sui,2025-10-15,uniform
sui_weights.csv,121,0.1,48,0.3,13.650871,0.8739334,0.0014,sui,2025-10-15,uniform
sui_weights.csv,121,0.2,48,0.3,12.839341,0.7715507,0.0006,sui,2025-10-15,uniform
sui_weights.csv,121,0.3,48,0.3,12.027812,0.6457958,0.00021,sui,2025-10-15,uniform
sui_weights.csv,121,0.0,48,0.33,15.9216,0.9998713,0.05508,sui,2025-10-15,uniform
sui_weights.csv,121,0.1,48,0.33,15.04349,0.9799315,0.03102,sui,2025-10-15,uniform
sui_weights.csv,121,0.2,48,0.33,14.165379,0.9238521,0.01798,sui,2025-10-15,uniform
sui_weights.csv,121,0.3,48,0.33,13.287269,0.831428,0.00869,sui,2025-10-15,uniform
tezos_weights.csv,253,0.0,101,0.2,23.241774,0.2104169,0.0,tezos,2025-10-15,uniform
tezos_weights.csv,253,0.1,101,0.2,20.997439,0.07823188,0.0,tezos,2025-10-15,uniform
tezos_weights.csv,253,0.2,101,0.2,18.753103,0.01918975,0.0,tezos,2025-10-15,uniform
tezos_weights.csv,253,0.3,101,0.2,16.508768,0.002621038,0.0,tezos,2025-10-15,uniform
tezos_weights.csv,253,0.0,101,0.25,29.961365,0.8583494,0.0,tezos,2025-10-15,uniform
tezos_weights.csv,253,0.1,101,0.25,27.084992,0.5867729,0.0,tezos,2025-10-15,uniform
tezos_weights.csv,253,0.2,101,0.25,24.208618,0.2917904,0.0,tezos,2025-10-15,uniform
tezos_weights.csv,253,0.3,101,0.25,21.332244,0.09280291,0.0,tezos,2025-10-15,uniform
tezos_weights.csv,253,0.0,101,0.3,36.302408,1.0,0.0,tezos,2025-10-15,uniform
tezos_weights.csv,253,0.1,101,0.3,32.831851,0.9929494,0.0,tezos,2025-10-15,uniform
tezos_weights.csv,253,0.2,101,0.3,29.361294,0.8102289,0.0,tezos,2025-10-15,uniform
tezos_weights.csv,253,0.3,101,0.3,25.890737,0.4591103,0.0,tezos,2025-10-15,uniform
tezos_weights.csv,253,0.0,101,0.33,36.302408,1.0,0.0,tezos,2025-10-15,uniform
tezos_weights.csv,253,0.1,101,0.33,32.831851,0.9929494,0.0,tezos,2025-10-15,uniform
tezos_weights.csv,253,0.2,101,0.33,29.361294,0.8102289,0.0,tezos,2025-10-15,uniform
tezos_weights.csv,253,0.3,101,0.33,25.890737,0.4591103,0.0,tezos,2025-10-15,uniform
avalanche_weights.csv,865,0.0,346,0.2,72.752931,0.0002467664,0.0,avalanche,2025-10-16,uniform
avalanche_weights.csv,865,0.1,346,0.2,66.077638,4.839242e-06,0.0,avalanche,2025-10-16,uniform
avalanche_weights.csv,865,0.2,346,0.2,59.402345,2.378611e-08,0.0,avalanche,2025-10-16,uniform
avalanche_weights.csv,865,0.3,346,0.2,52.727051,1.732542e-11,0.0,avalanche,2025-10-16,uniform
avalanche_weights.csv,865,0.0,346,0.25,87.647833,0.05420266,0.0,avalanche,2025-10-16,uniform
avalanche_weights.csv,865,0.1,346,0.25,79.64305,0.004837911,0.0,avalanche,2025-10-16,uniform
avalanche_weights.csv,865,0.2,346,0.25,71.638266,0.0001386172,0.0,avalanche,2025-10-16,uniform
avalanche_weights.csv,865,0.3,346,0.25,63.633483,8.303612e-07,0.0,avalanche,2025-10-16,uniform
avalanche_weights.csv,865,0.0,346,0.3,105.443193,0.7340206,0.0,avalanche,2025-10-16,uniform
avalanche_weights.csv,865,0.1,346,0.3,95.858874,0.2674574,0.0,avalanche,2025-10-16,uniform
avalanche_weights.csv,865,0.2,346,0.3,86.274555,0.03829248,0.0,avalanche,2025-10-16,uniform
avalanche_weights.csv,865,0.3,346,0.3,76.690235,0.00151769,0.0,avalanche,2025-10-16,uniform
avalanche_weights.csv,865,0.0,346,0.33,115.616968,1.0,0.0,avalanche,2025-10-16,uniform
avalanche_weights.csv,865,0.1,346,0.33,105.135272,0.719114,0.0,avalanche,2025-10-16,uniform
avalanche_weights.csv,865,0.2,346,0.33,94.653575,0.2217895,0.0,avalanche,2025-10-16,uniform
avalanche_weights.csv,865,0.3,346,0.33,84.171878,0.02137677,0.0,avalanche,2025-10-16,uniform
celestia_weights.csv,100,0.0,40,0.2,8.87373,0.4737495,0.0,celestia,2025-10-16,uniform
celestia_weights.csv,100,0.1,40,0.2,8.186357,0.3400442,0.0,celestia,2025-10-16,uniform
celestia_weights.csv,100,0.2,40,0.2,7.498984,0.2202311,0.0,celestia,2025-10-16,uniform
celestia_weights.csv,100,0.3,40,0.2,6.811611,0.1247566,0.0,celestia,2025-10-16,uniform
celestia_weights.csv,100,0.0,40,0.25,11.015685,0.8499815,0.0,celestia,2025-10-16,uniform
celestia_weights.csv,100,0.1,40,0.25,10.194117,0.7245284,0.0,celestia,2025-10-16,uniform
celestia_weights.csv,100,0.2,40,0.25,9.372548,0.5723898,0.0,celestia,2025-10-16,uniform
celestia_weights.csv,100,0.3,40,0.25,8.55098,0.4100193,0.0,celestia,2025-10-16,uniform
celestia_weights.csv,100,0.0,40,0.3,12.803256,0.9927113,0.0,celestia,2025-10-16,uniform
celestia_weights.csv,100,0.1,40,0.3,11.88293,0.9426964,0.0,celestia,2025-10-16,uniform
celestia_weights.csv,100,0.2,40,0.3,10.962605,0.8429103,0.0,celestia,2025-10-16,uniform
celestia_weights.csv,100,0.3,40,0.3,10.042279,0.698015,0.0,celestia,2025-10-16,uniform
celestia_weights.csv,100,0.0,40,0.33,13.628473,1.0,0.0,celestia,2025-10-16,uniform
celestia_weights.csv,100,0.1,40,0.33,12.665626,0.9883352,0.0,celestia,2025-10-16,uniform
celestia_weights.csv,100,0.2,40,0.33,11.702779,0.9270677,0.0,celestia,2025-10-16,uniform
celestia_weights.csv,100,0.3,40,0.33,10.739931,0.8116018,0.0,celestia,2025-10-16,uniform
cosmoshub_weights.csv,200,0.0,80,0.2,16.784445,0.1437815,0.0,cosmoshub,2025-10-16,uniform
cosmoshub_weights.csv,200,0.1,80,0.2,15.186,0.05540195,0.0,cosmoshub,2025-10-16,uniform
cosmoshub_weights.csv,200,0.2,80,0.2,13.587556,0.01504719,0.0,cosmoshub,2025-10-16,uniform
cosmoshub_weights.csv,200,0.3,80,0.2,11.989111,0.002504618,0.0,cosmoshub,2025-10-16,uniform
cosmoshub_weights.csv,200,0.0,80,0.25,20.505483,0.5395209,0.0,cosmoshub,2025-10-16,uniform
cosmoshub_weights.csv,200,0.1,80,0.25,18.574935,0.3088219,0.0,cosmoshub,2025-10-16,uniform
cosmoshub_weights.csv,200,0.2,80,0.25,16.644386,0.133773,0.0,cosmoshub,2025-10-16,uniform
cosmoshub_weights.csv,200,0.3,80,0.25,14.713838,0.03929578,0.0,cosmoshub,2025-10-16,uniform
cosmoshub_weights.csv,200,0.0,80,0.3,26.236618,0.9976531,0.0,cosmoshub,2025-10-16,uniform
cosmoshub_weights.csv,200,0.1,80,0.3,23.812956,0.8922626,0.0,cosmoshub,2025-10-16,uniform
cosmoshub_weights.csv,200,0.2,80,0.3,21.389295,0.6478941,0.0,cosmoshub,2025-10-16,uniform
cosmoshub_weights.csv,200,0.3,80,0.3,18.965633,0.3526285,0.0,cosmoshub,2025-10-16,uniform
cosmoshub_weights.csv,200,0.0,80,0.33,28.846239,1.0,0.0,cosmoshub,2025-10-16,uniform
cosmoshub_weights.csv,200,0.1,80,0.33,26.201615,0.9972524,0.0,cosmoshub,2025-10-16,uniform
cosmoshub_weights.csv,200,0.2,80,0.33,23.556991,0.8721163,0.0,cosmoshub,2025-10-16,uniform
cosmoshub_weights.csv,200,0.3,80,0.33,20.912367,0.5899077,0.0,cosmoshub,2025-10-16,uniform
injective_weights.csv,50,0.0,20,0.2,4.306685,0.6498101,0.0,injective,2025-10-16,uniform
injective_weights.csv,50,0.1,20,0.2,3.996016,0.5515863,0.0,injective,2025-10-16,uniform
injective_weights.csv,50,0.2,20,0.2,3.685348,0.4475675,0.0,injective,2025-10-16,uniform
injective_weights.csv,50,0.3,20,0.2,3.374679,0.3428574,0.0,injective,2025-10-16,uniform
injective_weights.csv,50,0.0,20,0.25,5.488916,0.9192142,0.0,injective,2025-10-16,uniform
injective_weights.csv,50,0.1,20,0.25,5.100025,0.8517899,0.0,injective,2025-10-16,uniform
injective_weights.csv,50,0.2,20,0.25,4.711133,0.7629425,0.0,injective,2025-10-16,uniform
injective_weights.csv,50,0.3,20,0.25,4.322241,0.6545027,0.0,injective,2025-10-16,uniform
injective_weights.csv,50,0.0,20,0.3,6.600736,0.9997805,0.0,injective,2025-10-16,uniform
injective_weights.csv,50,0.1,20,0.3,6.140663,0.9850932,0.0,injective,2025-10-16,uniform
injective_weights.csv,50,0.2,20,0.3,5.680589,0.9445404,0.0,injective,2025-10-16,uniform
injective_weights.csv,50,0.3,20,0.3,5.220516,0.8749975,0.0,injective,2025-10-16,uniform
injective_weights.csv,50,0.0,20,0.33,6.600736,0.9997805,0.0,injective,2025-10-16,uniform
injective_weights.csv,50,0.1,20,0.33,6.140663,0.9850932,0.0,injective,2025-10-16,uniform
injective_weights.csv,50,0.2,20,0.33,5.680589,0.9445404,0.0,injective,2025-10-16,uniform
injective_weights.csv,50,0.3,20,0.33,5.220516,0.8749975,0.0,injective,2025-10-16,uniform
near_weights.csv,327,0.0,130,0.2,27.49097,0.04768269,0.0,near,2025-10-16,uniform
near_weights.csv,327,0.1,130,0.2,24.94065,0.01087512,0.0,near,2025-10-16,uniform
near_weights.csv,327,0.2,130,0.2,22.390329,0.001459378,0.0,near,2025-10-16,uniform
near_weights.csv,327,0.3,130,0.2,19.840009,9.391517e-05,0.0,near,2025-10-16,uniform
near_weights.csv,327,0.0,130,0.25,35.711892,0.5814817,0.0,near,2025-10-16,uniform
near_weights.csv,327,0.1,130,0.25,32.41899,0.2938087,0.0,near,2025-10-16,uniform
near_weights.csv,327,0.2,130,0.25,29.126088,0.09925895,0.0,near,2025-10-16,uniform
near_weights.csv,327,0.3,130,0.25,25.833186,0.01922196,0.0,near,2025-10-16,uniform
near_weights.csv,327,0.0,130,0.3,39.644481,0.8918888,0.0,near,2025-10-16,uniform
near_weights.csv,327,0.1,130,0.3,35.998076,0.607605,0.0,near,2025-10-16,uniform
near_weights.csv,327,0.2,130,0.3,32.351671,0.2886436,0.0,near,2025-10-16,uniform
near_weights.csv,327,0.3,130,0.3,28.705265,0.08334238,0.0,near,2025-10-16,uniform
near_weights.csv,327,0.0,130,0.33,43.105961,0.9996003,0.0,near,2025-10-16,uniform
near_weights.csv,327,0.1,130,0.33,39.153163,0.8617719,0.0,near,2025-10-16,uniform
near_weights.csv,327,0.2,130,0.33,35.200365,0.5345296,0.0,near,2025-10-16,uniform
near_weights.csv,327,0.3,130,0.33,31.247567,0.210524,0.0,near,2025-10-16,uniform
osmosis_weights.csv,100,0.0,40,0.2,8.270045,0.3558226,0.0,osmosis,2025-10-16,uniform
osmosis_weights.csv,100,0.1,40,0.2,7.643041,0.2436182,0.0,osmosis,2025-10-16,uniform
osmosis_weights.csv,100,0.2,40,0.2,7.016036,0.1501608,0.0,osmosis,2025-10-16,uniform
osmosis_weights.csv,100,0.3,40,0.2,6.389032,0.08078668,0.0,osmosis,2025-10-16,uniform
osmosis_weights.csv,100,0.0,40,0.25,10.27281,0.7379087,0.0,osmosis,2025-10-16,uniform
osmosis_weights.csv,100,0.1,40,0.25,9.525529,0.602067,0.0,osmosis,2025-10-16,uniform
osmosis_weights.csv,100,0.2,40,0.25,8.778248,0.4548048,0.0,osmosis,2025-10-16,uniform
osmosis_weights.csv,100,0.3,40,0.25,8.030967,0.3113166,0.0,osmosis,2025-10-16,uniform
osmosis_weights.csv,100,0.0,40,0.3,12.151018,0.9623788,0.0,osmosis,2025-10-16,uniform
osmosis_weights.csv,100,0.1,40,0.3,11.295916,0.8847106,0.0,osmosis,2025-10-16,uniform
osmosis_weights.csv,100,0.2,40,0.3,10.440814,0.7655857,0.0,osmosis,2025-10-16,uniform
osmosis_weights.csv,100,0.3,40,0.3,9.585713,0.6136143,0.0,osmosis,2025-10-16,uniform
osmosis_weights.csv,100,0.0,40,0.33,13.94517,1.0,0.0,osmosis,2025-10-16,uniform
osmosis_weights.csv,100,0.1,40,0.33,12.990653,0.9969913,0.0,osmosis,2025-10-16,uniform
osmosis_weights.csv,100,0.2,40,0.33,12.036136,0.9544673,0.0,osmosis,2025-10-16,uniform
osmosis_weights.csv,100,0.3,40,0.33,11.081619,0.8585492,0.0,osmosis,2025-10-16,uniform
sei_weights.csv,40,0.0,16,0.2,3.668881,0.7774757,0.0,sei,2025-10-16,uniform
sei_weights.csv,40,0.1,16,0.2,3.461992,0.7137822,0.0,sei,2025-10-16,uniform
sei_weights.csv,40,0.2,16,0.2,3.255104,0.6425675,0.0,sei,2025-10-16,uniform
sei_weights.csv,40,0.3,16,0.2,3.048216,0.56495,0.0,sei,2025-10-16,uniform
sei_weights.csv,40,0.0,16,0.25,4.411833,0.9378568,0.0,sei,2025-10-16,uniform
sei_weights.csv,40,0.1,16,0.25,4.17065,0.8975887,0.0,sei,2025-10-16,uniform
sei_weights.csv,40,0.2,16,0.25,3.929467,0.8460432,0.0,sei,2025-10-16,uniform
sei_weights.csv,40,0.3,16,0.25,3.688283,0.7830369,0.0,sei,2025-10-16,uniform
sei_weights.csv,40,0.0,16,0.3,5.150308,0.9978343,0.10715,sei,2025-10-16,uniform
sei_weights.csv,40,0.1,16,0.3,4.875277,0.9857569,0.08107,sei,2025-10-16,uniform
sei_weights.csv,40,0.2,16,0.3,4.600246,0.9618073,0.06111,sei,2025-10-16,uniform
sei_weights.csv,40,0.3,16,0.3,4.325216,0.924665,0.04436,sei,2025-10-16,uniform
sei_weights.csv,40,0.0,16,0.33,5.878614,1.0,0.3095,sei,2025-10-16,uniform
sei_weights.csv,40,0.1,16,0.33,5.570753,1.0,0.25084,sei,2025-10-16,uniform
sei_weights.csv,40,0.2,16,0.33,5.262892,0.9996858,0.19876,sei,2025-10-16,uniform
sei_weights.csv,40,0.3,16,0.33,4.95503,0.9904187,0.1524,sei,2025-10-16,uniform
solana_weights.csv,949,0.0,379,0.2,78.423302,5.792675e-05,0.0,solana,2025-10-16,uniform
solana_weights.csv,949,0.1,379,0.2,70.940402,5.476513e-07,0.0,solana,2025-10-16,uniform
solana_weights.csv,949,0.2,379,0.2,63.457503,9.576907e-10,0.0,solana,2025-10-16,uniform
solana_weights.csv,949,0.3,379,0.2,55.974604,1.574383e-13,0.0,solana,2025-10-16,uniform
solana_weights.csv,949,0.0,379,0.25,94.818955,0.03045785,0.0,solana,2025-10-16,uniform
solana_weights.csv,949,0.1,379,0.25,85.816301,0.00170102,0.0,solana,2025-10-16,uniform
solana_weights.csv,949,0.2,379,0.25,76.813647,2.390709e-05,0.0,solana,2025-10-16,uniform
solana_weights.csv,949,0.3,379,0.25,67.810993,4.88093e-08,0.0,solana,2025-10-16,uniform
solana_weights.csv,949,0.0,379,0.3,115.714884,0.7226742,0.0,solana,2025-10-16,uniform
solana_weights.csv,949,0.1,379,0.3,104.822321,0.2295914,0.0,solana,2025-10-16,uniform
solana_weights.csv,949,0.2,379,0.3,93.929758,0.02408516,0.0,solana,2025-10-16,uniform
solana_weights.csv,949,0.3,379,0.3,83.037195,0.0005394483,0.0,solana,2025-10-16,uniform
solana_weights.csv,949,0.0,379,0.33,126.538457,1.0,0.0,solana,2025-10-16,uniform
solana_weights.csv,949,0.1,379,0.33,114.683347,0.6740278,0.0,solana,2025-10-16,uniform
solana_weights.csv,949,0.2,379,0.33,102.828237,0.1667968,0.0,solana,2025-10-16,uniform
solana_weights.csv,949,0.3,379,0.33,90.973126,0.01024087,0.0,solana,2025-10-16,uniform
sui_weights.csv,121,0.0,48,0.2,9.9024,0.2860545,0.0,sui,2025-10-16,uniform
sui_weights.csv,121,0.1,48,0.2,9.308854,0.2012546,0.0,sui,2025-10-16,uniform
sui_weights.csv,121,0.2,48,0.2,8.715308,0.1313832,0.0,sui,2025-10-16,uniform
sui_weights.csv,121,0.3,48,0.2,8.121763,0.0782898,0.0,sui,2025-10-16,uniform
sui_weights.csv,121,0.0,48,0.25,12.2496,0.6819853,0.0,sui,2025-10-16,uniform
sui_weights.csv,121,0.1,48,0.25,11.540342,0.5630064,0.0,sui,2025-10-16,uniform
sui_weights.csv,121,0.2,48,0.25,10.831085,0.4394404,0.0,sui,2025-10-16,uniform
sui_weights.csv,121,0.3,48,0.25,10.121827,0.320491,0.0,sui,2025-10-16,uniform
sui_weights.csv,121,0.0,48,0.3,14.4864,0.9486496,0.00331,sui,2025-10-16,uniform
sui_weights.csv,121,0.1,48,0.3,13.672471,0.8762749,0.00148,sui,2025-10-16,uniform
sui_weights.csv,121,0.2,48,0.3,12.858541,0.7742744,0.00081,sui,2025-10-16,uniform
sui_weights.csv,121,0.3,48,0.3,12.044612,0.6485759,0.00042,sui,2025-10-16,uniform
sui_weights.csv,121,0.0,48,0.33,15.9456,0.9999381,0.05725,sui,2025-10-16,uniform
sui_weights.csv,121,0.1,48,0.33,15.06509,0.9808462,0.03258,sui,2025-10-16,uniform
sui_weights.csv,121,0.2,48,0.33,14.184579,0.925474,0.01769,sui,2025-10-16,uniform
sui_weights.csv,121,0.3,48,0.33,13.304069,0.8335173,0.00907,sui,2025-10-16,uniform
tezos_weights.csv,252,0.0,100,0.2,24.346357,0.3309499,0.0,tezos,2025-10-16,uniform
tezos_weights.csv,252,0.1,100,0.2,21.991086,0.1422769,0.0,tezos,2025-10-16,uniform
tezos_weights.csv,252,0.2,100,0.2,19.635816,0.04137701,0.0,tezos,2025-10-16,uniform
tezos_weights.csv,252,0.3,100,0.2,17.280545,0.006937916,0.0,tezos,2025-10-16,uniform
tezos_weights.csv,252,0.0,100,0.25,31.36462,0.9596457,0.0,tezos,2025-10-16,uniform
tezos_weights.csv,252,0.1,100,0.25,28.347206,0.7465112,0.0,tezos,2025-10-16,uniform
tezos_weights.csv,252,0.2,100,0.25,25.329792,0.4304307,0.0,tezos,2025-10-16,uniform
tezos_weights.csv,252,0.3,100,0.25,22.312377,0.1629095,0.0,tezos,2025-10-16,uniform
tezos_weights.csv,252,0.0,100,0.3,31.36462,0.9596457,0.0,tezos,2025-10-16,uniform
tezos_weights.csv,252,0.1,100,0.3,28.347206,0.7465112,0.0,tezos,2025-10-16,uniform
tezos_weights.csv,252,0.2,100,0.3,25.329792,0.4304307,0.0,tezos,2025-10-16,uniform
tezos_weights.csv,252,0.3,100,0.3,22.312377,0.1629095,0.0,tezos,2025-10-16,uniform
tezos_weights.csv,252,0.0,100,0.33,37.042826,1.0,0.0,tezos,2025-10-16,uniform
tezos_weights.csv,252,0.1,100,0.33,33.497274,1.0,0.0,tezos,2025-10-16,uniform
tezos_weights.csv,252,0.2,100,0.33,29.951721,0.8805015,0.0,tezos,2025-10-16,uniform
tezos_weights.csv,252,0.3,100,0.33,26.406169,0.5456719,0.0,tezos,2025-10-16,uniform
avalanche_weights.csv,869,0.0,347,0.2,72.621065,0.000202456,0.0,avalanche,2025-10-17,uniform
avalanche_weights.csv,869,0.1,347,0.2,65.957923,3.773327e-06,0.0,avalanche,2025-10-17,uniform
avalanche_weights.csv,869,0.2,347,0.2,59.29478,1.744247e-08,0.0,avalanche,2025-10-17,uniform
avalanche_weights.csv,869,0.3,347,0.2,52.631638,1.17763e-11,0.0,avalanche,2025-10-17,uniform
avalanche_weights.csv,869,0.0,347,0.25,88.198474,0.05775593,0.0,avalanche,2025-10-17,uniform
avalanche_weights.csv,869,0.1,347,0.25,80.137315,0.005243763,0.0,avalanche,2025-10-17,uniform
avalanche_weights.csv,869,0.2,347,0.25,72.076156,0.0001526114,0.0,avalanche,2025-10-17,uniform
avalanche_weights.csv,869,0.3,347,0.25,64.014996,9.263334e-07,0.0,avalanche,2025-10-17,uniform
avalanche_weights.csv,869,0.0,347,0.3,106.424529,0.7652629,0.0,avalanche,2025-10-17,uniform
avalanche_weights.csv,869,0.1,347,0.3,96.740419,0.2910557,0.0,avalanche,2025-10-17,uniform
avalanche_weights.csv,869,0.2,347,0.3,87.056309,0.04353508,0.0,avalanche,2025-10-17,uniform
avalanche_weights.csv,869,0.3,347,0.3,77.372199,0.001803908,0.0,avalanche,2025-10-17,uniform
avalanche_weights.csv,869,0.0,347,0.33,116.779793,1.0,0.0,avalanche,2025-10-17,uniform
avalanche_weights.csv,869,0.1,347,0.33,106.17995,0.7538723,0.0,avalanche,2025-10-17,uniform
avalanche_weights.csv,869,0.2,347,0.33,95.580106,0.2448544,0.0,avalanche,2025-10-17,uniform
avalanche_weights.csv,869,0.3,347,0.33,84.980262,0.02488167,0.0,avalanche,2025-10-17,uniform
celestia_weights.csv,100,0.0,40,0.2,8.902653,0.4794952,0.0,celestia,2025-10-17,uniform
celestia_weights.csv,100,0.1,40,0.2,8.212388,0.3449308,0.0,celestia,2025-10-17,uniform
celestia_weights.csv,100,0.2,40,0.2,7.522123,0.2239165,0.0,celestia,2025-10-17,uniform
celestia_weights.csv,100,0.3,40,0.2,6.831857,0.1271539,0.0,celestia,2025-10-17,uniform
celestia_weights.csv,100,0.0,40,0.25,10.966528,0.8434382,0.0,celestia,2025-10-17,uniform
celestia_weights.csv,100,0.1,40,0.25,10.149875,0.7168954,0.0,celestia,2025-10-17,uniform
celestia_weights.csv,100,0.2,40,0.25,9.333222,0.5646964,0.0,celestia,2025-10-17,uniform
celestia_weights.csv,100,0.3,40,0.25,8.51657,0.4032973,0.0,celestia,2025-10-17,uniform
celestia_weights.csv,100,0.0,40,0.3,12.755901,0.9913248,0.0,celestia,2025-10-17,uniform
celestia_weights.csv,100,0.1,40,0.3,11.840311,0.9391736,0.0,celestia,2025-10-17,uniform
celestia_weights.csv,100,0.2,40,0.3,10.924721,0.8377699,0.0,celestia,2025-10-17,uniform
celestia_weights.csv,100,0.3,40,0.3,10.009131,0.6921116,0.0,celestia,2025-10-17,uniform
celestia_weights.csv,100,0.0,40,0.33,13.583352,1.0,0.0,celestia,2025-10-17,uniform
celestia_weights.csv,100,0.1,40,0.33,12.625017,0.9868408,0.0,celestia,2025-10-17,uniform
celestia_weights.csv,100,0.2,40,0.33,11.666682,0.9237041,0.0,celestia,2025-10-17,uniform
celestia_weights.csv,100,0.3,40,0.33,10.708347,0.8069515,0.0,celestia,2025-10-17,uniform
cosmoshub_weights.csv,200,0.0,80,0.2,16.816469,0.1461325,0.0,cosmoshub,2025-10-17,uniform
cosmoshub_weights.csv,200,0.1,80,0.2,15.214822,0.05651894,0.0,cosmoshub,2025-10-17,uniform
cosmoshub_weights.csv,200,0.2,80,0.2,13.613175,0.01541718,0.0,cosmoshub,2025-10-17,uniform
cosmoshub_weights.csv,200,0.3,80,0.2,12.011528,0.002579414,0.0,cosmoshub,2025-10-17,uniform
cosmoshub_weights.csv,200,0.0,80,0.25,20.536436,0.543368,0.0,cosmoshub,2025-10-17,uniform
cosmoshub_weights.csv,200,0.1,80,0.25,18.602792,0.3118706,0.0,cosmoshub,2025-10-17,uniform
cosmoshub_weights.csv,200,0.2,80,0.25,16.669149,0.13551,0.0,cosmoshub,2025-10-17,uniform
cosmoshub_weights.csv,200,0.3,80,0.25,14.735505,0.03994815,0.0,cosmoshub,2025-10-17,uniform
cosmoshub_weights.csv,200,0.0,80,0.3,26.295128,0.9982516,0.0,cosmoshub,2025-10-17,uniform
cosmoshub_weights.csv,200,0.1,80,0.3,23.865615,0.8962066,0.0,cosmoshub,2025-10-17,uniform
cosmoshub_weights.csv,200,0.2,80,0.3,21.436102,0.6534875,0.0,cosmoshub,2025-10-17,uniform
cosmoshub_weights.csv,200,0.3,80,0.3,19.006589,0.3573426,0.0,cosmoshub,2025-10-17,uniform
cosmoshub_weights.csv,200,0.0,80,0.33,28.918619,1.0,0.0,cosmoshub,2025-10-17,uniform
cosmoshub_weights.csv,200,0.1,80,0.33,26.266757,0.9979725,0.0,cosmoshub,2025-10-17,uniform
cosmoshub_weights.csv,200,0.2,80,0.33,23.614895,0.8768135,0.0,cosmoshub,2025-10-17,uniform
cosmoshub_weights.csv,200,0.3,80,0.33,20.963033,0.5961383,0.0,cosmoshub,2025-10-17,uniform
injective_weights.csv,50,0.0,20,0.2,4.306807,0.6498472,0.0,injective,2025-10-17,uniform
injective_weights.csv,50,0.1,20,0.2,3.996127,0.5516225,0.0,injective,2025-10-17,uniform
injective_weights.csv,50,0.2,20,0.2,3.685446,0.4476008,0.0,injective,2025-10-17,uniform
injective_weights.csv,50,0.3,20,0.2,3.374765,0.3428859,0.0,injective,2025-10-17,uniform
injective_weights.csv,50,0.0,20,0.25,5.488849,0.9192043,0.0,injective,2025-10-17,uniform
injective_weights.csv,50,0.1,20,0.25,5.099964,0.8517777,0.0,injective,2025-10-17,uniform
injective_weights.csv,50,0.2,20,0.25,4.711079,0.7629286,0.0,injective,2025-10-17,uniform
injective_weights.csv,50,0.3,20,0.25,4.322194,0.6544884,0.0,injective,2025-10-17,uniform
injective_weights.csv,50,0.0,20,0.3,6.600129,0.9997764,0.0,injective,2025-10-17,uniform
injective_weights.csv,50,0.1,20,0.3,6.140116,0.9850611,0.0,injective,2025-10-17,uniform
injective_weights.csv,50,0.2,20,0.3,5.680103,0.9444827,0.0,injective,2025-10-17,uniform
injective_weights.csv,50,0.3,20,0.3,5.220091,0.8749193,0.0,injective,2025-10-17,uniform
injective_weights.csv,50,0.0,20,0.33,6.600129,0.9997764,0.0,injective,2025-10-17,uniform
injective_weights.csv,50,0.1,20,0.33,6.140116,0.9850611,0.0,injective,2025-10-17,uniform
injective_weights.csv,50,0.2,20,0.33,5.680103,0.9444827,0.0,injective,2025-10-17,uniform
injective_weights.csv,50,0.3,20,0.33,5.220091,0.8749193,0.0,injective,2025-10-17,uniform
